id	lexeme	knows	uses	citation	profs	predicative	accusative	possessive	aorist	infinitive	causative	ulcase
20601	lh											l
20602	lh											l
20603	hl											l
20604	hll											l
20605	lh											l
20606	lh			lh'	lhl'	ll'h	lll'	llh'				l
20607	lll											l
20608	hl											l
20609	hl											l
2061	lhh											l
20610	hlh											l
20611	llh											l
20612	llh											l
20613	hh											l
20614	hh											l
20615	hh hh											l
20616	hl											l
20617	hl			hl'		hl'h	hll'	hh'				l
20618	lh			lh'	lhl'	lhh'	lhl'	lhh'				l
20619	llh											l
2062	llh											l
20620	lh											l
20621	lll			lhl'	lhll'	lhl'h	lhll'	lhh'				l
20622	lh											l
20623	h											l
20624	lll											l
20625	hh											l
20626	lh											l
20627	ll											l
20628	llh											l
20629	lh											l
2063	llh											l
20630	llh											l
20631	lh											l
20632	lh											l
20633	hh											l
20634	hh											l
20635	hh			hh'	hhl'	hl'h	hll'	hlh'				l
20636	lh											l
20637	hhl											l
20638	hhh			hhh'					hlh'		hh'	l
20639	hh											l
2064	lh											l
20640	hhllh											l
20641	hh			hh'		hl'h	hll'	hlh'				l
20642	hh											l
20643	lh			lh'	lhl'	ll'h	lll'	llh'				l
20644	lh											l
20645	lhh											l
20646	hh											l
20647	ll											l
20648	lh											l
20649	lll			lll'		lll'h	llll'	llh'				l
2065	h											l
20650	lllh											l
20651	hh			hh'	hhl'	hl'h	hll'	hlh'				l
20652	hhl											l
20653	hl											l
20654	hllh											l
20655	hh											l
20656	hh			hh'		hl'h	hll'	hlh'				l
20657	hhlh											l
20658	hl			hl'		hl'h	hhl'	hh'				l
20659	lh											l
2066	hl											l
20660	llh											l
20661	lh			l'h		l'lh	l'll	l'lh				l
20662	hh											l
20663	hhh											l
20664	hhl			hhl'		hhl'h	hhll'	hhh'				l
20665	lhl			lhl'	lhll'	lhl'h	lhll'	lhh'				l
20666	lhllll											l
20667	lhl											l
20668	lhh			lhh'					llh'		lh'	l
20669	hl											l
2067	hl											l
20670	lll			lhl'	lhll'	lhl'h	lhll'	lhh'				l
20671	lh											l
20672	lhhlll											l
20673	h											l
20674	h											l
20675	hhl											l
20676	ll											l
20677	lllll											l
20678	lh			lh'	lhl'	ll'h	lll'	llh'				l
20679	lhl			lhl'		lhl'h	lhll'	lhh'				l
2068	hh											l
20680	lh											l
20681	hl											l
20682	hh											l
20683	hh											l
20684	hl			hl'	hll'	hl'h	hll'	hh'				l
20685	hllh											l
20686	hh											l
20687	hl			hh'					lh'		hh'	l
20688	hh			hh'					lh'		hh'	l
20689	hllh											l
2069	hh			hh'		hl'h	hll'	hlh'				l
20690	hlh											l
20691	hl											l
20692	hllh			h'llh	h'llhl	h'llhh	h'llhl	h'llhh				l
20693	hl			hh'					hh'		hh'	l
20694	hh			hh'					hh'		hh'	l
20695	hh			hh'	hhl'	hl'h	hll'	hlh'				l
20696	hhh											l
20697	ll											l
20698	lllh											l
20699	lhll			lhlh'					lhh'		lhh'	l
207	lh			lh'	lhl'	ll'h	lll'	llh'				l
2070	hll											l
20700	lhlh			lhlh'					lhh'		lhh'	l
20701	lhl											l
20702	lhh											l
20703	lh			lh'		ll'h	lll'	llh'				l
20704	lhlh											l
20705	llh			llh'					lh'		lh'	l
20706	lhl											l
20707	lhll			lhll'		lhll'h	lhlll'	lhlh'				l
20708	lhhh l											l
20709	lhh											l
2071	ll											l
20710	lhh			lhh'					llh'		lhh'	l
20711	lh											l
20712	lhh											l
20713	lhl											l
20714	lhh											l
20715	lh											l
20716	h											l
20717	lh											l
20718	hll											l
20719	hlh											l
2072	lh			lh'	lhl'	ll'h	lll'	llh'				l
20720	hh			hh'					lh'		hh'	l
20721	hh											l
20722	hh											l
20723	h											l
20724	h lll											l
20725	lh											l
20726	lll			lhl'	lhll'	lhl'h	lhll'	lhh'				l
20727	ll											l
20728	llh			llh'		lll'h	llll'	lllh'				l
20729	hhl											l
2073	llhl			llh'l	llh'll	llh'lh	llh'll	llh'h				l
20730	hh											l
20731	hl			hh'					lh'		hh'	l
20732	hh											l
20733	lh											l
20734	lhh											l
20735	lh			lh'	lhl'	ll'h	lll'	llh'				l
20736	lhl											l
20737	lll											l
20738	lhlll											l
20739	lll											l
2074	llh											l
20740	lh			lh'		ll'h	lll'	llh'				l
20741	lhh			lh'		ll'h	lll'	llh'				l
20742	lhll											l
20743	hl											l
20744	llll											l
20745	hl											l
20746	h			h'		l'h	ll'	lh'				l
20747	llll											l
20748	hll											l
20749	hlh											l
2075	hh			hh'	hhl'	hl'h	hll'	hlh'				l
20750	ll											l
20751	lh											l
20752	lh											l
20753	lh											l
20754	lh											l
20755	llll											l
20756	lh											l
20757	ll			hl'		hl'h	hhl'	hh'				l
20758	ll											l
20759	hh											l
2076	hh											l
20760	hl											l
20761	llhh											l
20762	ll-											l
20763	lh											l
20764	llll			l'lll	l'lhl	l'lllh	l'llll	l'llh				l
20765	hl											l
20766	lllll											l
20767	lll											l
20768	lh			lh'	lhl'	ll'h	lll'	llh'				l
20769	lh											l
2077	hll											l
20770	llh											l
20771	h											l
20772	lll											l
20773	hll											l
20774	h											l
20775	hl											l
20776	hl											l
20777	h											l
20778	hl											l
20779	hh			hh'		hl'h	hhl'	hhh'				l
2078	ll lll											l
20780	ll			ll'		ll'h	lll'	lh'				l
20781	lh											l
20782	lh											l
20783	lh											l
20784	lhlll											l
20785	ll			ll'	lhl'	ll'h	lhl'	lh'				l
20786	ll			l'l	l'll	l'lh	l'll	l'h				l
20787	lh			lh'		ll'h	lll'	llh'				l
20788	hhl			hhl'	hhll'	hhl'h	hhll'	hhh'				l
20789	hl											l
2079	lll											l
20790	hh											l
20791	ll			ll'		ll'h	lhl'	lh'				l
20792	hl											l
20793	hh			hh'					lh'		hh'	l
20794	hl											l
20795	hh											l
20796	ll											l
20797	lh											l
20798	llll											l
20799	lh			lh'	lhl'	ll'h	lll'	llh'				l
208	lh											l
2080	lll											l
20800	lll											l
20801	hlhh			lhl'hh								l
20802	h											l
20803	hl			h'l	h'll	h'lh	h'll	h'h				l
20804	h			h'		l'h	ll'	lh'				l
20805	ll											l
20806	lh			lh'		ll'h	lll'	llh'				l
20807	lhl											l
20808	ll			hl'	hll'	hl'h	hll'	hh'				l
20809	lh			hh'	hhl'	hl'h	hll'	hlh'				l
2081	lh											l
20810	lll											l
20811	lllll											l
20812	ll											l
20813	h			h'		l'h	ll'	lh'				l
20814	lh											l
20815	lh											l
20816	llh											l
20817	llll											l
20818	lhh											l
20819	llll											l
2082	lhl											l
20820	hl											l
20821	hh			hh'					lh'		hh'	l
20822	hh											l
20823	hl			hl'		hl'h	hll'	hh'				l
20824	hhh											l
20825	lh											l
20826	h											l
20827	lh											l
20828	lll											l
20829	llll											l
2083	hh											l
20830	lllll											l
20831	llll											l
20832	hh			hh'	hhl'	hl'h	hll'~hlh'					l
20833	lhl											l
20834	llh											l
20835	lh											l
20836	lll											l
20837	llh											l
20838	lhl											l
20839	lhl											l
2084	h			h'	hl'	l'h	ll'	lh'				l
20840	llh											l
20841	h											l
20842	l											l
20843	lh											l
20844	ll											l
20845	lllh											l
20846	lh											l
20847	lh											l
20848	lll											l
20849	lh											l
2085	h			h'		l'h	ll'	lh'				l
20850	lh											l
20851	lh											l
20852	lh											l
20853	ll											l
20854	lh											l
20855	lh											l
20856	h											l
20857	lh											l
20858	lh											l
20859	lh											l
2086	h hl											l
20860	lh											l
20861	lh											l
20862	lh											l
20863	llh											l
20864	lh											l
20865	lh											l
20866	llh											l
20867	lhh											l
20868	llh											l
20869	lhl											l
2087	h lll											l
20870	lhh											l
20871	lhh											l
20872	lhh											l
20873	lhh			hh'	hhl'	hl'h	hll'	hlh'				l
20874	lhh			lhh'	llhl'	lll'h	llll'	lllh'				l
20875	llh											l
20876	llhh											l
20877	lhh											l
20878	lhh											l
20879	lhh											l
2088	llh											l
20880	lhh											l
20881	lh			lh'	lhl'	ll'h	lll'	llh'				l
20882	lhh											l
20883	lhlh											l
20884	lhh											l
20885	lhh											l
20886	lhh											l
20887	lhh											l
20888	lhh											l
20889	lhh											l
2089	lh			lh'	lhl'	ll'h	lll'	llh'				l
20890	lhh											l
20891	lh											l
20892	lhh											l
20893	lhh											l
20894	lhl											l
20895	lhh											l
20896	h											l
20897	lh											l
20898	lhh											l
20899	lll											l
209	lh											l
2090	lhh											l
20900	ll											l
20901	llh											l
20902	llh											l
20903	llh											l
20904	lh			lh'	lhl'	ll'h	lll'	llh'				l
20905	lll			lll'	llll'	lll'h	llll'	llh'				l
20906	lhh											l
20907	lhll											l
20908	lh											l
20909	lhl											l
2091	lll											l
20910	lhl											l
20911	lhh											l
20912	lll											l
20913	lll			ll'l	ll'll	ll'lh	ll'll	ll'h				l
20914	lll			ll'l	ll'll	ll'lh	ll'll	ll'h				l
20915	lhh											l
20916	ll											l
20917	ll											l
20918	lh											l
20919	lh											l
2092	lhh											l
20920	llh											l
20921	lllhl											l
20922	lh			lh'	lhl'	ll'h	lll'	llh'				l
20923	lh-											l
20924	lll			l'h								l
20925	lll											l
20926	lllh											l
20927	lllh											l
20928	lh											l
20929	lh											l
2093	llhhh											l
20930	hl			h'l	h'll	h'lh	h'll	h'h				l
20931	hh			lhh'		lhl'h	lhll'	lhlh'				l
20932	hl											l
20933	hh											l
20934	ll											l
20935	lhl											l
20936	lh											l
20937	lll			lll'		lll'h	llll'	llh'				l
20938	lh			lh'	lhl'	ll'h	lll'	llh'				l
20939	hl											l
2094	lh			lh'	lhl'	ll'h	lll'	llh'				l
20940	h			h'		l'h	hl'	hh'				l
20941	h											l
20942	hlh											l
20943	lh											l
20944	lh			hh'		hl'h	hll'	hlh'				l
20945	lh			hh'		hl'h	hll'	hlh'				l
20946	h-											l
20947	lh											l
20948	lhh h  lhll											l
20949	lh											l
2095	hlhh			h'lh	h'lhl	h'llh	h'lll	h'llh				l
20950	lh											l
20951	lh											l
20952	llh			hh'		hl'h	hll'	hlh'				l
20953	lhh											l
20954	hh											l
20955	hh											l
20956	hl											l
20957	hh											l
20958	hl											l
20959	hll											l
2096	hhhh											l
20960	hh											l
20961	hh											l
20962	lhl											l
20963	lhh											l
20964	lhh											l
20965	lhl											l
20966	lhh											l
20967	lhh											l
20968	lhh											l
20969	lhh											l
2097	llh											l
20970	lhh											l
20971	lhh											l
20972	lhh			lhh'	lhhl'	lhl'h	lhll'	lhlh'				l
20973	lhh											l
20974	lhh											l
20975	lhh											l
20976	lhh			lhh'		lhl'h	lhll'	lhlh'				l
20977	lhh											l
20978	lhh											l
20979	lh											l
2098	hl											l
20980	llh											l
20981	lhl											l
20982	lhh											l
20983	lhh											l
20984	lhh											l
20985	lhh											l
20986	lhh											l
20987	lhh											l
20988	lhh											l
20989	lhh											l
2099	hl h											l
20990	lhh											l
20991	lhh											l
20992	lhh											l
20993	lhh											l
20994	lhh											l
20995	lhh											l
20996	hh											l
20997	hlh											l
20998	hh											l
20999	hh											l
21	ll											l
210	lh			lh'	lhl'	ll'h	lll'	llh'				l
2100	hll											l
21000	lh			lh'	lhl'	ll'h	lll'	llh'				l
21001	lh											l
21002	lh											l
21003	lh											l
21004	hh											l
21005	hh											l
21006	hh											l
21007	hll											l
21008	hh											l
21009	hh			hh'		hl'h	hhl'	hhh'				l
2101	hhlh											l
21010	hh											l
21011	hlll			hlll'	hllll'	hlll'h	hllll'	hllh'				l
21012	hh											l
21013	hll			hll'	hlll'	hll'h	hlll'	hlh'				l
21014	hh											l
21015	hh			hh'	hhl'	hl'h	hhl'	hhh'				l
21016	hh											l
21017	hh											l
21018	hhh											l
21019	hh											l
2102	hhhh											l
21020	hl											l
21021	hh			hh'	hhl'	hl'h	hhl'	hhh'				l
21022	hh-											l
21023	hh											l
21024	hh			hh'		hl'h	hhl'	hhh'				l
21025	hh											l
21026	hhl											l
21027	hh											l
21028	hh											l
21029	hh											l
2103	hh											l
21030	hhl											l
21031	hh											l
21032	hh			hh'		hl'h	hhl'	hhh'				l
21033	hh											l
21034	hlh											l
21035	hll											l
21036	hh											l
21037	hh											l
21038	hh			hh'	hhl'	hl'h	hll'	hlh'				l
21039	h			h'		h'h	hl'	hh'				l
2104	hlll											l
21040	hl			hl'		hl'h	hll'	hh'				l
21041	hlll											l
21042	hll											l
21043	hllh											l
21044	hlh											l
21045	hhlh			hh'lh		hh'llh	hh'lll	hh'llh				l
21046	hllh			hllh'		hlll'h	hllll'	hlllh'				l
21047	hll											l
21048	hh											l
21049	hh											l
2105	hll											l
21050	hh			hh'		hl'h	hhl'	hhh'				l
21051	hh											l
21052	lh											l
21053	lll											l
21054	h			h'	hl'	l'h	ll'	lh'				l
21055	ll											l
21056	lhh											l
21057	lhh											l
21058	lhh											l
21059	lhh											l
2106	hlh											l
21060	lhh											l
21061	lhh											l
21062	lhh											l
21063	lh			lh'	lhl'	ll'h	lll'	llh'				l
21064	lh											l
21065	llll											l
21066	lh											l
21067	lhh			lhh'		lhl'h	lhll'	lhlh'				l
21068	lhh											l
21069	lhh			lhh'	lhhl'	lhlh'	lhll'	lhlh'				l
2107	hhh											l
21070	lll											l
21071	hh											l
21072	hh											l
21073	hh											l
21074	hh			hh'	hhl'	hl'h	hll'	hlh'				l
21075	hllh											l
21076	hh			hh'	hhl'	hl'h	hll'	hlh'				l
21077	lllhl											l
21078	ll			ll'		ll'h	lll'	lh'				l
21079	lhh											l
2108	hl											l
21080	lhh											l
21081	llh											l
21082	lhh											l
21083	lh											l
21084	llll											l
21085	llllh											l
21086	llh											l
21087	lhh			lhh'					llh'		lhh'	l
21088	lh											l
21089	lhh											l
2109	hllll			hl'lll								l
21090	lhhh											l
21091	lllh											l
21092	lh											l
21093	lh-											l
21094	lh											l
21095	lh											l
21096	llhl											l
21097	lh			hh'		hl'h	hll'	hlh'				l
21098	hl											l
21099	hl			hl'	hll'	hl'h	hll'	hh'				l
211	lhlh											l
2110	hh			hh'	hhl'	hl'h	hll'	hlh'				l
21100	hlh											l
21101	hlh			hlh'		hll'h	hlll'	hllh'				l
21102	hh											l
21103	hh			hh'	hhl'	hl'h	hhl'	hhh'				l
21104	hh-											l
21105	hh											l
21106	hh											l
21107	hh			hh'	hhl'	hl'h	hhl'	hhh'				l
21108	hl			hh'					lh'		hh'	l
21109	hh			hh'					lh'		hh'	l
2111	hlll											l
21110	hlh											l
21111	llhl											l
21112	lh			lh'	lhl'	ll'h	lll'	llh'				l
21113	hh											l
21114	hh-											l
21115	hh											l
21116	hhh											l
21117	hh											l
21118	hl											l
21119	hl											l
2112	hhh											l
21120	hh			hh'		hl'h	hll'	hlh'				l
21121	hh											l
21122	hh											l
21123	hlll											l
21124	h											l
21125	hh											l
21126	hl											l
21127	hhh											l
21128	hh			hh'		hl'h	hll'	hlh'				l
21129	hh											l
2113	hhll											l
21130	hh											l
21131	hll											l
21132	lhl			lh'l	lh'll	lh'lh	lh'll	lh'h				l
21133	lh											l
21134	hl											l
21135	hh											l
21136	hll			hll'	hlll'	hll'h	hlll'	hlh'				l
21137	hh											l
21138	hh											l
21139	h											l
2114	hhl											l
21140	lh											l
21141	llh											l
21142	llh											l
21143	lh											l
21144	llh											l
21145	llh											l
21146	lh			lh'	lhl'	ll'h	lll'	llh'				l
21147	lhlh											l
21148	lh											l
21149	lh											l
2115	hhh											l
21150	lh			lh'	lhl'	ll'h	lll'	llh'				l
21151	lll											l
21152	lllh											l
21153	lh			lh'	lhl'	ll'h	lll'	llh'				l
21154	lh											l
21155	ll											l
21156	lll											l
21157	lh											l
21158	lh-											l
21159	lh			hh'	hhl'	hl'h	hll'	hlh'				l
2116	lh											l
21160	lhl											l
21161	lh											l
21162	lll											l
21163	lll											l
21164	lh			hh'		hl'h	hll'	hlh'				l
21165	llh											l
21166	llh			hlh'	hlhl'	hll'h	hlll'	hllh'				l
21167	lh			hh'		hl'h	hll'	hlh'				l
21168	llh											l
21169	h											l
2117	llh			llh'	llhl'	lll'h	llll'	lllh'				l
21170	hh											l
21171	hh											l
21172	hll											l
21173	hlhlh											l
21174	hh											l
21175	hh											l
21176	hh											l
21177	h											l
21178	llh											l
21179	lh			lh'		ll'h	lll'	llh'				l
2118	lh											l
21180	lh											l
21181	llh											l
21182	lllh											l
21183	hh			hh'	hhl'	hl'h	hll'	hlh'				l
21184	hlh											l
21185	lh											l
21186	lh											l
21187	lh			hh'		hl'h	hll'	hlh'				l
21188	llh			hlh'	hlhl'	hll'h	hlll'	hllh'				l
21189	hll											l
2119	lh											l
21190	hh			hh'	hhl'	hl'h	hll'	hlh'				l
21191	hll											l
21192	hlh			h'lh		h'llh	h'lll	h'llh				l
21193	hh											l
21194	ll											l
21195	h			h'	hl'	l'h	ll'	lh'				l
21196	lhh											l
21197	hh			hh'		hl'h	hll'	hlh'				l
21198	ll											l
21199	llh											l
212	lh											l
2120	llh											l
21200	lh											l
21201	lhh											l
21202	hh											l
21203	hh hh											l
21204	hl											l
21205	ll											l
21206	lh			lh'		ll'h	lll'	llh'				l
21207	llll											l
21208	lll			llh'					lh'		lh'	l
21209	llh											l
2121	hlll											l
21210	lhll			lh'	lhl'	ll'h	lll'	llh'				l
21211	lhl											l
21212	lh											l
21213	llhh											l
21214	lh			lh'	lhl'	ll'h	lll'	llh'				l
21215	lh											l
21216	hh			hh'	hhl'	hh'h	hhl'	hhh'				l
21217	h			h'		h'h	hl'	hh'				l
21218	hlh											l
21219	hh											l
2122	lh			lh'		ll'h	lll'	llh'				l
21220	hh											l
21221	hh											l
21222	hlh											l
21223	hh											l
21224	hh											l
21225	hll											l
21226	hh											l
21227	hll											l
21228	hll											l
21229	hll											l
2123	hh											l
21230	hlh											l
21231	hh			hh'		hl'h	hhl'	hhh'				l
21232	hlh											l
21233	hh											l
21234	ll											l
21235	lh											l
21236	ll											l
21237	llh											l
21238	lhhh											l
21239	lh			lh'	lhl'	ll'h	lll'	llh'				l
2124	lh			lh'		ll'h	lll'	llh'				l
21240	llll											l
21241	hh											l
21242	hl								lh'	hh'	hh'	l
21243	hh											l
21244	lh											l
21245	hhh											l
21246	hll			h'hl	h'hll	h'hlh	h'hll	h'hh				l
21247	hhh											l
21248	ll			ll'		ll'h	lll'	lh'				l
21249	hll											l
2125	lll											l
21250	h											l
21251	lh											l
21252	lh											l
21253	lll			ll'l		ll'lh	ll'll	ll'h				l
21254	lh											l
21255	lhh			lhh'		lhl'h	lhll'~lhhl'	lhlh'~lhhh'				l
21256	llh											l
21257	lh											l
21258	lhl											l
21259	lll											l
2126	lll											l
21260	lll			llh'					lh'		lh'	l
21261	llh											l
21262	lhl											l
21263	lhh											l
21264	lhh											l
21265	lhh											l
21266	lhh											l
21267	llh											l
21268	llh											l
21269	llll											l
2127	lhh											l
21270	lh											l
21271	hh											l
21272	hh			hh'	hhl'	hl'h	hll'	hlh'				l
21273	h											l
21274	h-											l
21275	lh											l
21276	h											l
21277	hll			hl'l	hl'll	hl'lh	hl'll	hl'h				l
21278	hh											l
21279	ll											l
2128	lh			lh'	lhl'	ll'h	lll'	llh'				l
21280	lh											l
21281	lhlh											l
21282	lhh											l
21283	lh			hh'	hhl'	hl'h	hll'	hlh'				l
21284	lll			hll'		hll'h	hlll'	hlh'				l
21285	lh											l
21286	lhl											l
21287	lh											l
21288	lh											l
21289	hl			h'l		h'lh	h'll	h'h				l
2129	lh											l
21290	hllll											l
21291	hlh											l
21292	hh											l
21293	hll											l
21294	hl											l
21295	hh											l
21296	h											l
21297	hh											l
21298	hhlh			hhlh'					hhh'		hhh'	l
21299	hl			hl'		hl'h	hll'	hh'				l
213	lh			hh'	hhl'	hl'h	hll'	hlh'				l
2130	lh lhl											l
21300	hll											l
21301	hl											l
21302	hl											l
21303	hh			hh'					hh'		hh'	l
21304	hll											l
21305	llh											l
21306	h											l
21307	hll											l
21308	h			h'		l'h	ll'	lh'				l
21309	lh											l
2131	lh											l
21310	h			h'		l'h	ll'	lh'				l
21311	h hl											l
21312	lh											l
21313	hlll											l
21314	llh			llh'		lll'h	llll'	lllh'				l
21315	lh											l
21316	lh											l
21317	lll			llh'					lh'		lh'	l
21318	llh			llh'					lh'		lh'	l
21319	lhl											l
2132	lh											l
21320	lhl											l
21321	lhh											l
21322	lhl											l
21323	lhh											l
21324	lh											l
21325	lhh											l
21326	llh											l
21327	llll											l
21328	hhlh											l
21329	hl											l
2133	lh											l
21330	hh											l
21331	hlh											l
21332	hlh											l
21333	hll											l
21334	hl			hh'					lh'		hh'	l
21335	hh			hh'					lh'		lh'	l
21336	hhll											l
21337	llll											l
21338	hlll											l
21339	hl			h'l	h'll	h'lh	h'll	h'h				l
2134	lh											l
21340	ll											l
21341	lhl											l
21342	lhh											l
21343	llhhh											l
21344	lll											l
21345	lhh											l
21346	lhh											l
21347	lhh											l
21348	lhh											l
21349	lhh											l
2135	lh											l
21350	lhl											l
21351	lh											l
21352	lhh			lhh'	lhhl'	lhl'h	lhll'	lhlh'				l
21353	lhh											l
21354	llh											l
21355	lhh			lhh'		lhl'h	lhll'	lhlh'				l
21356	lhh			lhh'	lhhl'	lhl'h	lhll'	lhlh'				l
21357	hl											l
21358	hh											l
21359	hhl											l
2136	llh											l
21360	hll			hll'	hlll'	hll'h	hlll'	hlh'				l
21361	hh											l
21362	hh											l
21363	lh											l
21364	lhlh											l
21365	hlll											l
21366	hh			hh'	hhl'	hl'h	hll'	hlh'				l
21367	hlh											l
21368	hl											l
21369	hh											l
2137	lh											l
21370	hl											l
21371	hh											l
21372	hh											l
21373	hh											l
21374	hlh											l
21375	hh											l
21376	hh			hh'		hl'h	hhl'	hhh'				l
21377	hh			hh'		hl'h	hhl'	hhh'				l
21378	h											l
21379	h h											l
2138	lll											l
21380	lh			lh'	lhl'	ll'h	lll'	llh'				l
21381	lhlll											l
21382	lhh											l
21383	lll											l
21384	hh			hh'		hl'h	hhl'	hhh'				l
21385	hlh			hhh'	hhhl'	hhl'h	hhll'	hhlh'				l
21386	hh											l
21387	lh											l
21388	lh			hh'		hl'h	hll'	hlh'				l
21389	hlh											l
2139	lhhh											l
21390	hhhh											l
21391	hl											l
21392	hll											l
21393	hh											l
21394	hh			hh'					lh'		hh'	l
21395	hh			hh'		hl'h	hhl'	hhh'				l
21396	hh											l
21397	lll											l
21398	hh											l
21399	hh											l
214	llhh											l
2140	hhh											l
21400	lh											l
21401	h											l
21402	lh											l
21403	ll											l
21404	lh											l
21405	llh											l
21406	lh			lh'	lhl'	ll'h	lll'	llh'				l
21407	lll											l
21408	lhh											l
21409	lhh											l
2141	hl			hl'	hll'	hl'h	hll'	hh'				l
21410	lhh											l
21411	hl											l
21412	hlh											l
21413	lhl											l
21414	hll											l
21415	lh			lh'		ll'h	hl'	hh'				l
21416	lh											l
21417	lh											l
21418	lh			hh'	hhl'	hl'h	hll'	hlh'				l
21419	hl											l
2142	hll											l
21420	hll											l
21421	hlh											l
21422	hl											l
21423	hh			hh'	hhl'	hl'h	hll'	hlh'				l
21424	hhlll											l
21425	hhh											l
21426	hlh											l
21427	hh											l
21428	hh											l
21429	hll			hll'	hlll'	hll'h	hlll'	hlh'				l
2143	hh											l
21430	lh			lh'		ll'h	lll'	llh'				l
21431	lhlll											l
21432	lhhl											l
21433	lhl											l
21434	lh			lh'	lhl'	ll'h	lll'	llh'				l
21435	hh											l
21436	hh											l
21437	h			h'	hl'	l'h	ll'	lh'				l
21438	ll											l
21439	llh											l
2144	hhh											l
21440	hh											l
21441	h			h'	hl'	h'h	hl'	hh'				l
21442	hl											l
21443	hh			hh'		hl'h	hll'	hlh'				l
21444	hhl											l
21445	lh			lh'	lhl'	ll'h	lll'	llh'				l
21446	lh											l
21447	lh											l
21448	hh											l
21449	hh											l
2145	hh			hh'	hhl'	hl'h	hll'	hlh'				l
21450	hlh											l
21451	hh											l
21452	hhh											l
21453	hh											l
21454	lh											l
21455	lhh											l
21456	lhh											l
21457	lhl											l
21458	ll			hl'		hl'h	hll'	hh'				l
21459	llll											l
2146	hh			hh'		hl'h	hll'	hlh'				l
21460	ll											l
21461	lh											l
21462	lh											l
21463	lh											l
21464	llll											l
21465	lll											l
21466	lh											l
21467	hh											l
21468	hh											l
21469	l			l'		l'h	hl'	h'				l
2147	hl											l
21470	lh			l'h		l'lh	l'll	l'lh				l
21471	llh											l
21472	lhh											l
21473	llh											l
21474	llh											l
21475	lll											l
21476	llh											l
21477	llh											l
21478	llh											l
21479	lll											l
2148	hl hl											l
21480	llh											l
21481	lh											l
21482	lll											l
21483	llh											l
21484	llh											l
21485	llh											l
21486	lh											l
21487	lhh											l
21488	lllh											l
21489	llh											l
2149	hh			hh'					lh'		hh'	l
21490	llh											l
21491	llh											l
21492	hh											l
21493	hh											l
21494	lhh											l
21495	lh											l
21496	lhh											l
21497	lhh											l
21498	lhh h											l
21499	lhh											l
215	lh											l
2150	hllh											l
21500	lhh											l
21501	lhh											l
21502	lhl											l
21503	lh											l
21504	lhl			lhl'	lhhl'	lhl'h	lhhl'	lhh'				l
21505	lhh											l
21506	lhh											l
21507	llh											l
21508	lhh			lhh'		lhl'h	lhll'	lhlh'				l
21509	lhh											l
2151	hllh											l
21510	lhh											l
21511	hh											l
21512	hh			hl'		hl'h	hll'	hlh'				l
21513	hlh			hhh'		hhl'h	hhll'	hhlh'				l
21514	hh											l
21515	hh											l
21516	hll											l
21517	hh											l
21518	hh											l
21519	hh			hh'	hhl'	hl'h	hll'	hlh'				l
2152	ll											l
21520	llh											l
21521	llh											l
21522	llh											l
21523	llh											l
21524	llh											l
21525	hh											l
21526	hh											l
21527	lhh											l
21528	lhh											l
21529	lhh											l
2153	hl											l
21530	lhl											l
21531	lhh											l
21532	lhl											l
21533	lhh											l
21534	lh											l
21535	lhh											l
21536	lhh											l
21537	lhh											l
21538	lhh											l
21539	lhh											l
2154	h											l
21540	lhh											l
21541	lhl											l
21542	hh											l
21543	hh			hh'	hhl'	hl'h	hll'	hlh'				l
21544	lh			hh'	hhl'	hl'h	hll'	hlh'				l
21545	lh											l
21546	lhl											l
21547	hh											l
21548	hh											l
21549	hh			hh'	hhl'	hl'h	hll'	hlh'				l
2155	hhl											l
21550	hhll											l
21551	hh											l
21552	hh											l
21553	hll			hhl'		hhl'h	hhll'	hhh'				l
21554	hlll											l
21555	hh											l
21556	hh											l
21557	hh											l
21558	hh											l
21559	hll											l
2156	hl											l
21560	h- h											l
21561	llh											l
21562	llll											l
21563	llll											l
21564	llh											l
21565	lll											l
21566	llh			lhh'		lhl'h	lhll'	lhlh'				l
21567	lll			lhl'	lhll'	lhl'h	lhll'	lhh'				l
21568	llh											l
21569	hh											l
2157	hllh											l
21570	hhl											l
21571	lhh											l
21572	lhl											l
21573	lhh											l
21574	lhh											l
21575	hh											l
21576	hh											l
21577	lh											l
21578	lh											l
21579	lhllh											l
2158	hh											l
21580	lhh											l
21581	lll											l
21582	hh			hh'		hl'h	hll'	hlh'				l
21583	hh											l
21584	hh											l
21585	hlh											l
21586	hh											l
21587	hh											l
21588	hh											l
21589	lhh											l
2159	hlhh											l
21590	lhh											l
21591	lhh											l
21592	lhh											l
21593	lhh											l
21594	lhh											l
21595	lhl											l
21596	lhh			lhh'	lhhl'	lhl'h	lhll'	lhlh'				l
21597	lhh			lhh'	lhhl'	lhl'h	lhll'	lhlh'				l
21598	lhh											l
21599	lhh											l
216	lhh											l
2160	hhh			hhh'					hlh'		hh'	l
21600	lhh											l
21601	h											l
21602	lhh											l
21603	lhh											l
21604	llh											l
21605	llh											l
21606	llll											l
21607	hh											l
21608	ll			ll'		ll'h	lll'	lh'				l
21609	lll											l
2161	hll											l
21610	llh											l
21611	lhh											l
21612	lh											l
21613	lhh			lhh'		lhl'h	lhll'	lhlh'				l
21614	lll											l
21615	lhh											l
21616	lhh											l
21617	lhl											l
21618	lhh											l
21619	lhh											l
2162	hh											l
21620	lhh											l
21621	lhh											l
21622	lhh											l
